IDENT_MEN;VAG;NBVEHIC;MARQUE;CARBU1;CARBU2;CARBU3;CARBU4;CARBU5;Anvoi;EXPVOI1;EXPVOI2;EXPVOI3;EXPVOI4;Provoi;Protrav;Km_Auto;Repar_auto;Fraisvoi;Persvoi;Quivoi;Apvoi;Gravoi;Recvoi;Moisvoi;Lieuvoi;Acqvoi;Crevoi;Empvoi;Apervoi;Mcrevoi;Ancvoi;Repvoi;Privoi;MARQUE_D;NUMVEHIC;FRAISVOI_D;REPAR_AUTO_D;MCREVOI_D;PRIVOI_D;REPVOI_D
13718;1;2;RENAULT CLIO;0;1;0;0;0;2008;0;0;1;0;;;;0;0;1;1;3;;2008;;;;;;;;;;;RENAULT CLIO;1;;;;;
13718;1;2;RENAULT MASTER;0;1;0;0;0;1993;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;RENAULT MASTER;2;;;;;
13719;5;1;SKODA FABIA;1;0;0;0;0;2009;0;0;0;1;;;;0;0;1;1;3;;2009;;;;;;;;;;;SKODA FABIA;1;;;;;
13720;3;2;CLIO RENAULT;0;1;0;0;0;2009;0;0;1;0;;;;222;0;1;2;3;;2009;;;;;;;;;;;RENAULT CLIO;1;;222;;;
13720;3;2;SENIC RENAULT;1;0;0;0;0;2002;0;0;1;0;;;;202;0;1;1;3;;2002;;;;;;;;;;;RENAULT SCENIC;2;;202;;;
13721;2;1;RENAULT MODUS;0;1;0;0;0;2011;1;0;1;0;;10;40;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT MODUS;1;;;;;
13722;4;1;CITROEN C3;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2006;;;;;;;;;;;CITROEN C3;1;;;;;
13723;5;1;RENAULT CLIO;1;0;0;0;0;1997;0;0;1;0;;;;0;0;1;1;3;;1997;;;;;;;;;;;RENAULT CLIO;1;;;;;
13724;2;1;306;0;1;0;0;0;2000;0;0;1;0;;;;999999;120;1;4;3;;2014;;;;;;;;;;;PEUGEOT 306;1;120;700;;;
13725;3;1;RENAULT;0;1;0;0;0;2008;0;0;1;0;;;;0;250;1;1;3;;2010;;;;;;;;;;;RENAULT - NON SPECIFIE;1;250;;;;
13726;2;1;BERLINGO CITROEN;0;1;0;0;0;2009;1;0;1;0;;60;200;0;65;1;1;3;;2009;;;;;;;;;;;CITROEN BERLINGO;1;65;;;;
13727;6;1;SEAT;0;1;0;0;0;2006;0;0;1;0;;;;2000;0;1;1;3;;2006;;;;;;;;;;;SEAT - NON SPECIFIE;1;;2000;;;
13729;5;1;FORD;0;1;0;0;0;2004;0;0;0;1;;;;0;0;1;1;4;;;;;;;;;;;;;FORD - NON SPECIFIE;1;;;;;
13733;1;2;AUDI A3;0;1;0;0;0;2002;1;0;1;0;;80;30;0;0;1;2;3;;2016;7;3;2;1;1600;2000;180;3;0;3600;AUDI A3;1;;;180;3600;0
13733;1;2;GOLF VOLSWAGEN;1;0;0;0;0;2000;0;0;0;1;;;;0;0;1;1;3;;2008;;;;;;;;;;;VOLKSWAGEN GOLF;2;;;;;
13734;2;2;BERLINGO;0;1;0;0;0;2005;1;0;1;0;;0;100;0;0;1;1;3;;2005;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
13734;2;2;CHEVROLET SPARK;1;0;0;0;0;2013;1;0;1;0;;100;50;0;0;1;2;3;;2013;;;;;;;;;;;CHEVROLET  - GROUPE;2;;;;;
13735;3;2;FORD FIESTA;1;0;0;0;0;1998;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;FORD FIESTA;1;;;;;
13735;3;2;PEUGEOT 406;0;1;0;0;0;1999;1;0;1;0;;999;450;0;0;1;2;3;;2013;;;;;;;;;;;PEUGEOT 406;2;;;;;
13736;1;1;ZAFIRA;0;1;0;0;0;2002;1;0;1;0;;80;80;0;0;1;1;3;;2002;;;;;;;;;;;OPEL ZAFIRA;1;;;;;
13737;4;2;BM;1;0;0;0;0;2005;1;0;1;0;;80;104;590;0;1;2;3;;2014;;;;;;;;;;;BMW - NON SPECIFIE;1;;590;;;
13737;4;2;WOLVAGEN;1;0;0;0;0;2012;0;0;1;0;;;;0;0;1;1;3;;2013;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;2;;;;;
13738;5;1;CLIO;0;1;0;0;0;2007;1;1;1;0;0;75;250;0;0;1;1;3;;2010;;;;;;;;;;;RENAULT CLIO;1;;;;;
13739;5;2;RENAULT SCENIC;0;1;0;0;0;2003;1;0;0;0;;100;200;0;0;1;2;3;;2012;;;;;;;;;;;RENAULT SCENIC;1;;;;;
13739;5;2;RENAULT SCENIC;0;1;0;0;0;2009;1;0;1;0;;70;300;60;200;1;1;3;;2014;;;;;;;;;;;RENAULT SCENIC;2;200;60;;;
13740;5;1;NISSAN JUKE;0;1;0;0;0;2012;1;1;1;0;80;80;90;500;0;1;1;3;;2015;;;;;;;;;;;NISSAN JUKE;1;;500;;;
13741;2;2;NEMO;0;1;0;0;0;2009;0;0;1;0;;;;500;0;3;;3;;2009;;;;;;;;;;;CITROEN NEMO;1;;500;;;
13741;2;2;PICASSO;0;1;0;0;0;2007;0;0;1;0;;;;650;0;3;;3;;2007;;;;;;;;;;;CITROEN PICASSO;2;;650;;;
13742;4;1;FORD FUSION;0;1;0;0;0;2002;1;0;0;0;;100;56;0;0;1;1;3;;2012;;;;;;;;;;;FORD FUSION;1;;;;;
13743;3;1;206;0;1;0;0;0;1999;0;0;1;0;;;;500;0;1;1;3;;2010;;;;;;;;;;;PEUGEOT 206;1;;500;;;
13744;2;3;BMW;0;1;0;0;0;2015;0;0;1;0;;;;0;0;1;2;3;;2015;12;;;;;;;;;;BMW - NON SPECIFIE;1;;;;;
13744;2;3;CITROEN;0;1;0;0;0;2009;0;0;1;0;;;;1200;0;1;1;3;;2009;;;;;;;;;;;CITROEN - NON SPECIFIE;2;;1200;;;
13744;2;3;NISSAN;0;1;0;0;0;1978;0;0;1;0;;;;1500;0;1;2;3;;2016;1;3;2;3;;;;5;;2000;NISSAN - NON SPECIFIE;3;;1500;;2000;
13745;3;2;CLIO;1;0;0;0;0;1998;0;0;1;0;;;;0;0;1;1;3;;2016;1;;;;;;;;;;RENAULT CLIO;1;;;;;
13745;3;2;KANGOO;0;1;0;0;0;2009;0;0;1;0;;;;0;27;1;2;3;;2015;;;;;;;;;;;RENAULT KANGOO;2;27;;;;
13746;5;1;OPEL;0;1;0;0;0;2004;0;0;1;0;;;;0;0;1;1;3;;2009;;;;;;;;;;;OPEL - NON SPECIFIE;1;;;;;
13747;5;1;CITROEN;0;1;0;0;0;2010;1;0;1;0;;0;85;0;200;1;1;3;;2011;;;;;;;;;;;CITROEN - NON SPECIFIE;1;200;;;;
13749;3;2;TOYOTA HILUX;0;1;0;0;0;2009;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;TOYOTA HILUX 4X4;1;;;;;
13749;3;2;VITARA;1;0;0;0;0;1994;1;0;0;0;;95;99999;400;0;1;3;3;;1994;;;;;;;;;;;SUZUKI;2;;400;;;
13750;1;1;PEUGEOT PARTNER;0;1;0;0;0;2015;0;0;1;0;;;;0;0;1;1;3;;2015;11;;;;;;;;;;PEUGEOT PARTNER;1;;;;;
13752;4;1;PEUGEOT;1;0;0;0;0;2001;1;1;1;0;10;70;20;0;100;1;1;3;;2013;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;100;;;;
13753;2;3;PEUGEOT 206 PLUS;0;1;0;0;0;2012;1;0;1;0;;80;240;0;250;1;1;3;;2012;;;;;;;;;;;PEUGEOT 206;1;250;;;;
13753;2;3;PEUGEOT 206 PLUS;0;1;0;0;0;2013;1;0;1;0;;80;99999;0;100;1;3;3;;2016;8;3;2;3;;;;5;;5800;PEUGEOT 206;2;100;;;5800;
13753;2;3;PEUGEOT 306;0;1;0;0;0;2000;0;0;1;0;;;;999999;999999;1;2;3;;2000;;;;;;;;;;;PEUGEOT 306;3;250;3000;;;
13754;1;1;CLIO;1;0;0;0;0;2007;0;0;1;0;;;;0;800;1;1;3;;2007;;;;;;;;;;;RENAULT CLIO;1;800;;;;
13755;6;2;KIA SPORTAGE;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;1;1;;2016;2;;;;;;;;;;KYA - GROUPE;1;;;;;
13755;6;2;LADA NIVA;1;0;0;0;0;2001;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;LADA 4X4;2;;;;;
13756;1;1;RENAULT CLIO 2;1;0;0;0;0;2003;0;0;1;0;;;;421;586;3;;2;2;;;;;;;;;;;;RENAULT CLIO;1;586;421;;;
13757;3;1;BMW X5;0;1;0;0;0;2004;0;0;1;0;;;;0;150;1;1;3;;2014;;;;;;;;;;;BMW;1;150;;;;
13758;2;1;OPEL CORSA;1;0;0;0;0;2014;1;0;0;0;;80;140;0;78;1;1;3;;2014;;;;;;;;;;;OPEL CORSA;1;78;;;;
13759;6;2;VECO;0;1;0;0;0;2016;1;0;0;0;;100;99999;0;0;2;;4;;;;;;;;;;;;;?IVECO - UTILITAIRE;1;;;;;
13759;6;2;WESVAGUENE;0;1;0;0;0;2005;0;0;1;0;;;;0;700;1;1;3;;2012;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;2;700;;;;
13760;6;1;PEUGEOT 207;1;0;0;0;0;2007;0;0;1;0;;;;0;0;1;2;3;;2007;;;;;;;;;;;PEUGEOT 207;1;;;;;
13761;5;2;AUDI Q 3;0;1;0;0;0;2013;1;1;1;0;50;50;700;0;0;1;2;3;;2013;;;;;;;;;;;AUDI;1;;;;;
13761;5;2;MINI CLUB MAN;0;0;0;0;1;2014;1;1;1;0;50;50;500;0;0;1;1;3;;2014;;;;;;;;;;;MINI COOPER;2;;;;;
13762;3;3;MEGANE;1;0;0;0;0;1997;1;0;1;0;;60;107;0;0;1;1;3;;2016;6;3;2;3;;;;3;;600;RENAULT MEGANE;1;;;;600;
13762;3;3;SUPER 5;1;0;0;0;0;1978;0;0;0;1;;;;0;0;3;;3;;2011;;;;;;;;;;;RENAULT SUPER 5;2;;;;;
13762;3;3;XSARA;1;0;0;0;0;1997;1;1;1;0;20;90;314;0;57;1;2;3;;2009;;;;;;;;;;;CITROEN XSARA;3;57;;;;
13763;2;1;FIAT;0;1;0;0;0;2001;0;0;1;0;;;;700;0;1;1;3;;2014;;;;;;;;;;;FIAT - NON SPECIFIE;1;;700;;;
13764;5;2;CITROEN PICASSO;0;1;0;0;0;2006;1;0;1;0;;50;99999;720;0;1;2;3;;2006;;;;;;;;;;;CITROEN PICASSO;1;;720;;;
13764;5;2;RENAULT CLIO;0;1;0;0;0;1992;1;0;1;0;;75;8;0;0;1;1;2;2;;;;;;;;;;;;RENAULT CLIO;2;;;;;
13766;2;1;C4 PICASSO;0;1;0;0;0;2009;1;1;1;0;0;20;320;825;0;1;1;3;;2012;;;;;;;;;;;CITROEN PICASSO;1;;825;;;
13767;2;1;TOYOTA RAV4;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;TOYOTA RAV10;1;;;;;
13769;6;1;PARTNER;0;1;0;0;0;2003;0;0;1;0;;;;400;118;1;1;3;;2016;5;;;;;;;;;;PEUGEOT PARTNER;1;118;400;;;
13770;6;2;FORD FOCUS;0;1;0;0;0;2003;1;0;1;0;;80;300;0;0;1;2;3;;2017;8;3;2;3;;;;5;;2000;FORD FOCUS;1;;;;2000;
13770;6;2;PEUGEOT 407 SW;0;1;0;0;0;2007;1;0;1;0;;0;400;0;0;1;1;3;;2010;;;;;;;;;;;PEUGEOT 407;2;;;;;
13771;3;1;206 PEUGEOT;0;1;0;0;0;2001;1;0;1;0;;80;350;0;0;1;1;3;;2007;;;;;;;;;;;PEUGEOT 206;1;;;;;
13772;1;1;PEUGEOT 406;0;1;0;0;0;2003;0;0;1;0;;;;0;105;1;1;3;;2009;;;;;;;;;;;PEUGEOT 406;1;105;;;;
13773;5;1;RENAULT KANGOO;1;0;0;0;0;2001;0;0;1;0;;;;0;300;1;1;3;;2007;;;;;;;;;;;RENAULT KANGOO;1;300;;;;
13775;6;1;CITROEN CACTUS;0;1;0;0;0;2015;1;0;1;0;;90;340;0;0;1;1;3;;2015;;;;;;;;;;;CITROEN;1;;;;;
13776;6;1;LIGIER;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2016;7;;;;;;;;;;SANS PERMIS;1;;;;;
13777;1;1;SKODA;0;1;0;0;0;2013;1;0;1;0;;80;350;0;90;1;2;3;;2013;;;;;;;;;;;SKODA - NON SPECIFIE;1;90;;;;
13778;4;2;PEUGEOT 206;1;0;0;0;0;2001;1;0;1;0;;90;400;1178;59;1;2;3;;2015;;;;;;;;;;;PEUGEOT 206;1;59;1178;;;
13778;4;2;TOYOTA YARIS;1;0;0;0;0;2006;1;0;1;0;;50;100;250;0;1;1;3;;2012;;;;;;;;;;;TOYOTA YARIS;2;;250;;;
13780;5;1;CLIO;1;0;0;0;0;2010;1;0;1;0;;0;30;300;500;1;1;3;;2010;;;;;;;;;;;RENAULT CLIO;1;500;300;;;
13781;1;1;RENAULT CLIO;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2016;9;4;2;3;;;;5;;4400;RENAULT CLIO;1;;;;4400;
13782;2;3;AUDI  A1;1;0;0;0;0;2011;1;1;1;0;30;60;99999;0;0;1;4;3;;2011;;;;;;;;;;;AUDI;1;;;;;
13782;2;3;SEAT IBIZA;0;1;0;0;0;2012;1;0;1;0;;90;400;0;500;1;1;3;;2012;;;;;;;;;;;SEAT IBIZA;2;500;;;;
13782;2;3;VITARA;1;0;0;0;0;2016;1;0;1;0;;90;5;0;0;1;3;3;;2016;5;2;1;1;26000;6000;2280;3;0;20000;SUZUKI;3;;;2280;20000;0
13783;3;1;PEUGEOT 406;1;0;0;0;0;2004;0;0;1;0;;;;1000;0;1;2;3;;2013;;;;;;;;;;;PEUGEOT 406;1;;1000;;;
13784;1;1;KANGOU;0;1;0;0;0;2012;0;0;1;0;;;;0;0;1;2;3;;2013;;;;;;;;;;;RENAULT KANGOO;1;;;;;
13785;5;2;GOLF;1;0;0;0;0;2012;0;0;1;0;;;;0;2500;1;2;3;;2012;;;;;;;;;;;VOLKSWAGEN GOLF;1;2500;;;;
13785;5;2;PEUGEOT 407;1;0;0;0;0;2007;0;1;0;0;70;;;0;250;1;1;3;;2007;;;;;;;;;;;PEUGEOT 407;2;250;;;;
13786;5;2;C4;0;1;0;0;0;2007;0;0;1;0;;;;50;260;1;2;3;;2007;;;;;;;;;;;CITROEN C4;1;260;50;;;
13786;5;2;CLIO;1;0;0;0;0;2002;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;RENAULT CLIO;2;;;;;
13788;5;2;CLIO;0;1;0;0;0;2003;1;0;1;0;;50;55;0;0;1;2;3;;2004;;;;;;;;;;;RENAULT CLIO;1;;;;;
13788;5;2;DUSTER;0;1;0;0;0;2013;1;0;1;0;;100;500;0;0;1;1;3;;2015;;;;;;;;;;;DACIA DUSTER;2;;;;;
13790;3;2;RENAULT MEGANE;1;0;0;0;0;2004;1;0;1;0;;80;100;0;200;1;2;4;;;;;;;;;;;;;RENAULT MEGANE;1;200;;;;
13790;3;2;RENAULT SCENIC;0;1;0;0;0;2007;1;0;1;0;;60;350;0;270;1;1;3;;2011;;;;;;;;;;;RENAULT SCENIC;2;270;;;;
13791;3;1;MAZDA;0;1;0;0;0;2013;0;0;1;0;;;;0;0;1;4;3;;2013;;;;;;;;;;;MAZDA - NON SPECIFIE;1;;;;;
13792;1;2;RENAULT LOGAN;0;1;0;0;0;2012;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;DACIA LOGAN;1;;;;;
13792;1;2;SEAT IBIZA;0;1;0;0;0;2002;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;SEAT IBIZA;2;;;;;
13793;4;1;OPEL ASTRA;1;0;0;0;0;1999;0;0;1;0;;;;600;64;1;1;3;;1999;;;;;;;;;;;OPEL ASTRA;1;64;600;;;
13794;2;2;FIAT PALIO WEEKEND;1;0;0;0;0;1995;1;0;1;0;;90;40;1000;0;1;2;3;;1995;;;;;;;;;;;FIAT;1;;1000;;;
13794;2;2;RENAULT DACIA;0;1;0;0;0;2004;0;0;1;0;;;;0;0;1;1;3;;2004;;;;;;;;;;;DACIA - NON SPECIFIE;2;;;;;
13795;2;3;KANGOO;0;1;0;0;0;2004;0;0;1;0;;;;140;0;1;2;3;;2004;;;;;;;;;;;RENAULT KANGOO;1;;140;;;
13795;2;3;PEUGEOT 206;0;1;0;0;0;2002;1;0;1;0;;70;300;0;0;1;3;3;;2014;;;;;;;;;;;PEUGEOT 206;2;;;;;
13795;2;3;SENIC;0;1;0;0;0;2002;1;0;1;0;;80;300;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT SCENIC;3;;;;;
13796;2;3;HUNDAY I30;0;1;0;0;0;2009;0;1;1;0;30;;;0;0;1;2;3;;2015;7;;;;;;;;;;HYUNDAI;1;;;;;
13796;2;3;HUNDAY SANTA FEE;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;1;3;;2008;;;;;;;;;;;HYUNDAI SANTA FE 4X4;2;;;;;
13796;2;3;OPEL CAMBO;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;1;3;;2006;;;;;;;;;;;OPEL - UTILITAIRE;3;;;;;
13797;5;2;FORD FUSION;0;1;0;0;0;2006;1;0;1;0;;0;0;400;0;1;1;3;;2006;;;;;;;;;;;FORD FUSION;1;;400;;;
13797;5;2;TOYOTA YARIS;1;0;0;0;0;2007;1;0;1;0;;80;160;0;0;1;3;3;;2015;;;;;;;;;;;TOYOTA YARIS;2;;;;;
13798;6;2;C4 CITROEN;1;0;0;0;0;2009;0;0;1;0;;;;0;350;1;1;3;;2011;;;;;;;;;;;CITROEN C4;1;350;;;;
13798;6;2;PEUGEOT 306;0;1;0;0;0;2000;0;1;0;0;100;;;0;0;2;;3;;2009;;;;;;;;;;;PEUGEOT 306;2;;;;;
13799;6;2;DACIA LOGAN;1;0;0;0;0;2007;0;0;1;0;;;;0;0;1;2;3;;2017;6;2;2;3;0;0;;2;3500;3000;DACIA LOGAN;1;;;;3000;3500
13799;6;2;FIAT PANDA;1;0;0;0;0;2003;1;0;0;0;;0;0;0;0;1;1;3;;2013;;;;;;;;;;;FIAT PANDA;2;;;;;
13800;1;1;CITROEN AX;1;0;0;0;0;1989;0;0;1;0;;;;0;0;1;1;3;;1989;;;;;;;;;;;CITROEN AX;1;;;;;
13801;1;1;RENAULT MODUS;1;0;0;0;0;2008;1;0;1;0;;15;250;0;0;1;1;3;;2011;;;;;;;;;;;RENAULT MODUS;1;;;;;
13802;1;1;FORD FIESTA;0;1;0;0;0;2007;0;1;1;0;75;;;180;0;1;1;2;2;;;;;;;;;;;;FORD FIESTA;1;;180;;;
13803;1;1;TOYOTA;0;1;0;0;0;2010;0;0;1;0;;;;0;0;1;1;3;;2010;;;;;;;;;;;TOYOTA - NON SPECIFIE;1;;;;;
13804;6;2;307 PEUGEOT;0;1;0;0;0;2005;0;0;1;0;;;;0;500;1;2;3;;2010;;;;;;;;;;;PEUGEOT 307;1;500;;;;
13804;6;2;XARA;1;0;0;0;0;2000;1;0;0;0;;100;20;235;240;1;1;3;;2014;;;;;;;;;;;CITROEN XSARA;2;240;235;;;
13805;4;2;LUPO WOLSWAGEN;1;0;0;0;0;2002;1;1;0;0;90;10;120;100;115;1;2;3;;2003;;;;;;;;;;;VOLKSWAGEN LUPO;1;115;100;;;
13805;4;2;WOLSWGEN GOLF;0;1;0;0;0;2003;1;0;1;0;;80;2430;1322;140;1;1;3;;2004;;;;;;;;;;;VOLKSWAGEN GOLF;2;140;1322;;;
13806;2;2;TWINGO;1;0;0;0;0;2007;1;0;1;0;;90;100;0;39;1;2;3;;2009;;;;;;;;;;;RENAULT TWINGO;1;39;;;;
13806;2;2;VOLVO;0;1;0;0;0;2015;1;1;1;0;80;999;700;0;460;1;1;1;;2015;4;;;;;;;;;;VOLVO - NON SPECIFIE;2;460;;;;
13807;5;1;OPEL MERIVA;0;1;0;0;0;2012;0;1;1;0;0;;;0;0;2;;3;;2012;;;;;;;;;;;OPEL MERIVA;1;;;;;
13808;2;2;FIAT PUNTO;0;1;0;0;0;2013;1;0;1;0;;50;80;245;0;1;2;3;;2014;;;;;;;;;;;FIAT PUNTO;1;;245;;;
13808;2;2;OPEL CORSA;0;1;0;0;0;2013;1;0;1;0;;0;200;0;0;1;1;3;;2014;;;;;;;;;;;OPEL CORSA;2;;;;;
13809;5;1;VOLSKWAGEN;1;0;0;0;0;2010;0;0;1;0;;;;0;395;1;1;3;;2010;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;395;;;;
13810;3;1;BMW;0;1;0;0;0;2016;1;0;0;0;;999;99999;0;0;1;2;3;;2016;11;2;1;1;30000;0;1500;2;5000;30000;BMW - NON SPECIFIE;1;;;1500;30000;5000
13811;5;2;PEUGEOT 207;0;1;0;0;0;2009;0;0;1;0;;;;0;180;1;2;3;;2009;;;;;;;;;;;PEUGEOT 207;1;180;;;;
13811;5;2;RENAULT ESPACE 4;0;1;0;0;0;2010;0;0;1;0;;;;0;730;1;1;3;;2010;;;;;;;;;;;RENAULT ESPACE;2;730;;;;
13813;5;1;CITROEN C3;0;1;0;0;0;2006;1;0;1;0;;0;100;0;30;1;1;3;;2011;;;;;;;;;;;CITROEN C3;1;30;;;;
13814;3;1;C4 PICASSO;0;1;0;0;0;2013;0;0;1;0;;;;0;129;1;1;3;;2014;;;;;;;;;;;CITROEN PICASSO;1;129;;;;
13815;1;1;DACIA;1;0;0;0;0;2016;1;0;1;0;;80;100;0;0;1;1;3;;2016;8;2;1;3;0;18500;;2;1500;20000;DACIA - NON SPECIFIE;1;;;;20000;1500
13816;1;1;HYUNDAI;0;1;0;0;0;1998;0;0;1;0;;;;500;0;1;1;3;;2005;;;;;;;;;;;HYUNDAI - NON SPECIFIE;1;;500;;;
13817;3;2;CITROEN C3;0;1;0;0;0;2016;0;1;1;0;85;;;0;0;1;2;2;1;;;;;;;;;;;;CITROEN C3;1;;;;;
13817;3;2;FIAT 500;1;0;0;0;0;2014;1;1;1;0;0;100;99999;0;0;1;1;1;;2014;;;;;;;;;;;FIAT 500;2;;;;;
13818;1;1;PEUGEOT;0;1;0;0;0;1998;0;0;1;0;;;;280;310;1;1;3;;2004;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;310;280;;;
13820;6;2;RENAULT CLIO;0;1;0;0;0;2009;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;RENAULT CLIO;1;;;;;
13820;6;2;RENAULT KANGOO;0;1;0;0;0;2000;0;0;1;0;;;;0;0;1;2;3;;2000;;;;;;;;;;;RENAULT KANGOO;2;;;;;
13822;3;1;PEUGEOT 106;0;1;0;0;0;2007;0;0;1;0;;;;999999;270;1;2;3;;2007;;;;;;;;;;;PEUGEOT 106;1;270;500;;;
13823;4;3;CITROEN C5;0;1;0;0;0;2001;0;0;1;0;;;;0;0;1;1;3;;2001;;;;;;;;;;;CITROEN C5;1;;;;;
13823;4;3;CITROEN DS 21 PALACE;1;0;0;0;0;1968;0;0;1;0;;;;0;0;1;1;3;;1968;;;;;;;;;;;CITROEN;2;;;;;
13823;4;3;RENAULT CLIO;0;1;0;0;0;1999;0;0;1;0;;;;0;0;1;1;3;;2000;;;;;;;;;;;RENAULT CLIO;3;;;;;
13824;2;1;TOYOTA YARIS;1;0;0;0;0;2007;0;0;1;0;;;;505;0;2;;3;;2007;;;;;;;;;;;TOYOTA YARIS;1;;505;;;
13826;3;2;RENAULT MEGANE;0;1;0;0;0;2006;1;0;1;0;;10;1000;310;410;1;1;3;;2008;;;;;;;;;;;RENAULT MEGANE;1;410;310;;;
13826;3;2;RENAULT MEGANE;0;1;0;0;0;2012;1;0;1;0;;100;550;466;183;1;2;3;;2013;;;;;;;;;;;RENAULT MEGANE;2;183;466;;;
13827;2;2;C3;1;0;0;0;0;2005;0;1;1;0;80;;;0;0;1;2;3;;2005;;;;;;;;;;;CITROEN C3;1;;;;;
13827;2;2;PICASSO;0;1;0;0;0;2008;0;1;1;0;80;;;0;0;1;1;3;;2008;;;;;;;;;;;CITROEN PICASSO;2;;;;;
13828;5;1;TOYOTA;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2006;;;;;;;;;;;TOYOTA - NON SPECIFIE;1;;;;;
13829;6;1;XARA PICASSO;0;1;0;0;0;2000;0;0;1;0;;;;0;60;1;1;3;;2017;8;2;2;3;;;;5;;1800;CITROEN XSARA;1;60;;;1800;
13831;6;2;MERCEDES;1;0;0;0;0;2015;1;0;1;0;;75;200;0;350;1;1;3;;2016;1;;;;;;;;;;MERCEDES - NON SPECIFIE;1;350;;;;
13831;6;2;RENAULT;1;0;0;0;0;2009;0;0;1;0;;;;0;180;1;3;3;;2015;;;;;;;;;;;RENAULT - NON SPECIFIE;2;180;;;;
13832;4;1;OPEL MERIVA;1;0;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2006;;;;;;;;;;;OPEL MERIVA;1;;;;;
13834;6;2;TOYOTA HILUX;0;1;0;0;0;1990;0;0;1;0;;;;0;0;3;;3;;2003;;;;;;;;;;;TOYOTA HILUX 4X4;1;;;;;
13834;6;2;TOYOTA YARIS;1;0;0;0;0;2012;0;0;1;0;;;;0;0;3;;3;;2012;;;;;;;;;;;TOYOTA YARIS;2;;;;;
13835;4;2;FORD CMAX;0;1;0;0;0;2009;0;0;1;0;;;;0;60;1;1;3;;2011;;;;;;;;;;;FORD C-MAX;1;60;;;;
13835;4;2;FORD MONDEO;0;1;0;0;0;2005;1;0;0;0;;100;150;0;0;1;2;3;;2005;;;;;;;;;;;FORD MONDEO;2;;;;;
13836;1;1;LANCIA PHEDRA;0;1;1;0;0;2004;1;0;1;0;;5;230;0;0;1;1;3;;2016;7;3;2;3;0;2000;;2;0;2000;LANCIA - GROUPE;1;;;;2000;0
13838;4;1;RENAULT 19;0;1;0;0;0;1995;0;0;1;0;;;;0;0;1;1;3;;2017;1;3;2;3;;;;5;;500;RENAULT 19;1;;;;500;
13839;1;3;407;0;1;0;0;0;2005;0;0;1;0;;;;0;200;1;1;3;;2016;7;3;2;3;0;1500;;2;500;2000;PEUGEOT 407;1;200;;;2000;500
13839;1;3;AUD A3;0;1;0;0;0;1999;0;0;1;0;;;;50;300;1;2;3;;2004;;;;;;;;;;;AUDI A3;2;300;50;;;
13839;1;3;MASTER;0;1;0;0;0;2000;1;0;0;0;;100;20;40;90;1;2;3;;2012;;;;;;;;;;;RENAULT MASTER;3;90;40;;;
13840;4;1;TOYOTA;0;1;0;0;0;2013;0;0;1;0;;;;999999;999999;1;2;3;;2013;;;;;;;;;;;TOYOTA - NON SPECIFIE;1;50;2000;;;
13842;2;1;CITROEN C3;0;1;0;0;0;2011;0;0;1;0;;;;0;504;1;2;3;;2011;;;;;;;;;;;CITROEN C3;1;504;;;;
13843;4;2;CLIO;1;0;0;0;0;2014;1;0;1;0;;15;600;0;0;1;2;3;;2014;;;;;;;;;;;RENAULT CLIO;1;;;;;
13843;4;2;KANGOO;0;1;0;0;0;2012;1;0;1;0;;15;450;700;0;1;1;3;;2012;;;;;;;;;;;RENAULT KANGOO;2;;700;;;
13845;5;2;BMW 5.25;0;1;0;0;0;2008;0;0;1;0;;;;0;0;1;2;3;;2014;;;;;;;;;;;BMW SERIE 7;1;;;;;
13845;5;2;ESPACE 3;1;0;0;0;0;2000;0;1;0;0;100;;;280;0;1;1;3;;2014;;;;;;;;;;;RENAULT ESPACE;2;;280;;;
