IDENT_MEN;numgarage;Nbgar;STATUGAR;ANACQGAR;PRIXGAR;NATGAR1;NATGAR2;NATGAR3;NATGAR4;NATGAR5;NATGAR6;NATGAR7;NATGAR8;NATGAR9;Mloyg;Mremg;Mtaxg;Massg;Mcharg;vag;MASSG_D;MCHARG_D;MLOYG_D;MREMG_D;MTAXG_D;PRIXGAR_D
12602;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12603;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12605;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12606;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12607;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12609;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12610;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12613;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12615;1;1;1;1;99999999;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;250
12617;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12618;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12625;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12626;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12626;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12627;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12628;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12629;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12630;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12632;1;1;1;1;1000;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;1000
12633;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12635;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12636;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12636;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12637;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12641;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12645;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12646;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12647;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12648;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12648;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12651;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12654;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12654;2;2;1;2;;0;0;1;0;0;0;0;0;0;;;19;;;4;;;;;19;
12658;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12660;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12660;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12661;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12663;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12663;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12664;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12665;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12666;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12668;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12670;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12675;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12677;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12678;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12679;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12681;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12682;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12683;1;1;2;;;1;0;0;0;0;0;0;0;0;999999;;;;;1;;;416;;;
12685;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12689;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12691;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12694;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12695;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12699;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12700;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12701;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12701;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12709;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12710;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12711;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12715;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12721;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12722;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12722;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12722;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12724;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12726;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12728;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12730;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12731;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12732;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12734;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12735;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12736;1;1;2;;;1;0;0;0;0;0;0;0;0;999999;;;;;6;;;624;;;
12737;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12740;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12741;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12741;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12747;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12748;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12749;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12752;1;1;2;;;1;0;0;0;0;0;0;0;0;480;;;;;1;;;480;;;
12753;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12754;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12757;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12758;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12762;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12764;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12766;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12767;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12770;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12770;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12770;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12772;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12776;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12777;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12777;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12777;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12778;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12782;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12784;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12784;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12785;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12788;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12791;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12793;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12794;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12795;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12798;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12805;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12807;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12808;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12809;1;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12809;2;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12809;3;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12810;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12811;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12816;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12818;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12819;1;1;2;;;1;0;0;0;0;0;0;0;0;1300;;;;;4;;;1300;;;
12821;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12821;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12822;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12825;1;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12825;2;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12825;3;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12829;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12830;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12832;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12836;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12838;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12839;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12841;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12845;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12846;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12849;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12850;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12851;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12853;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12856;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12860;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12861;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12862;1;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12862;2;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12862;3;4;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12862;4;4;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12864;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12866;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12867;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12868;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12870;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12873;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12875;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12877;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12883;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12884;1;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12884;2;4;1;1;99999999;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;60000
12884;3;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12884;4;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12885;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12888;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12889;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12892;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12897;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12903;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12904;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12905;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12906;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12908;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12909;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12910;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12915;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12921;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12922;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12924;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12926;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12930;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12931;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12936;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12938;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12942;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12945;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12946;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12947;1;1;2;;;0;0;0;0;0;0;0;1;0;;;;;40;1;;40;;;;
12948;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12948;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12949;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12950;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12951;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12953;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12956;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12957;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12957;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12959;1;1;1;2;;0;0;1;0;0;0;0;0;0;;;522;;;2;;;;;522;
12960;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12961;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12962;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12965;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12966;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12968;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12968;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12971;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12972;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12975;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12975;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
12978;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12980;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12984;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12984;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
12989;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12991;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
12992;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
12993;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12994;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
12995;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12996;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
12999;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13001;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13004;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13005;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13006;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13008;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13011;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13014;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13016;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13017;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13018;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13020;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13021;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13022;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13030;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13034;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13036;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13037;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13038;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13043;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13046;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13048;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13050;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13052;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13053;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13054;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13057;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13060;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13063;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13064;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13065;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13066;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13066;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13067;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13068;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13071;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13075;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13080;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13081;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13086;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13089;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13091;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13094;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13095;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13096;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13097;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13098;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13100;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13102;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13102;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13111;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13112;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13112;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13112;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13113;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13114;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13115;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13117;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13120;1;1;2;;;1;0;0;0;0;0;0;0;0;240;;;;;4;;;240;;;
13122;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13124;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13125;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13130;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13131;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13132;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13133;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13134;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13134;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13134;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13138;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13140;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13141;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13144;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13144;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13146;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13147;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13149;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13151;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13157;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13157;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13163;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13168;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13169;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13172;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13174;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13175;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13176;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13179;1;2;1;2;;0;0;0;0;0;0;1;0;0;;;;;450;5;;450;;;;
13179;2;2;2;;;1;0;0;0;0;0;0;0;0;2064;;;;;5;;;2064;;;
13181;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
13183;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13185;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
13186;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13187;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
13189;1;1;2;;;1;0;1;0;1;1;0;1;0;592;;0;;0;3;;;592;;;
13191;1;1;2;;;0;0;1;0;0;0;0;0;0;;;132;;;4;;;;;132;
13192;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
13194;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13195;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
13196;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13198;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13202;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
13206;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
