IDENT_MEN;VAG;NBVAC;NUMSEJ;Paysej;SITUSJ1;SITUSJ2;SITUSJ3;SITUSJ4;SITUSJ5;Motifsej;QUISEJ01;QUISEJ02;QUISEJ03;QUISEJ04;QUISEJ05;QUISEJ06;QUISEJ07;QUISEJ08;QUISEJ09;QUISEJ10;QUISEJ11;QUISEJ12;QUISEJ13;QUISEJ14;QUISEJ15;QUISEJ16;QUISEJ17;QUISEJ18;QUISEJ19;QUISEJ20;Dursej;Forfait;TYPFORF1;TYPFORF2;TYPFORF3;TYPFORF4;TYPFORF5;TYPFORF6;TYPFORF7;TYPFORF8;Preforf;Mforfait;Trforf;Trans;Mtrans;Trtrans;Heber;Mheber;Trheber;Repas;Mrepas;Trrepas;Alimdo;Malimdo;Tralimdo;Lois;Mlois;Trlois;Aut;Natsej;Maut;Traut;TRSEJOUR;MALIMDO_D;MAUT_D;MFORFAIT_D;MHEBER_D;MLOIS_D;MREPAS_D;MTRANS_D;TRSEJOUR_D
09308;2;1;1;3;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;160;;1;999;;1;240;;1;150;;1;150;;2;;;;;150;;;999;150;240;160;
09309;2;5;1;1;0;0;1;0;0;2;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;2;;;1;300;;2;;;2;;;;;300;;;;;;200;
09309;2;5;2;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;100
09309;2;5;3;1;0;1;0;0;0;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1050
09309;2;5;4;3;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;330
09309;2;5;5;3;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
09311;6;1;1;1;0;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;160;;2;;;2;;;1;60;;1;30;;1;PRODUITS TERROIR;10;;;60;10;;;30;;160;
09312;6;1;1;2;1;0;0;0;0;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;2;;;1;900;;1;0;;1;100;;2;;;2;;;;;100;;;900;;;;
09314;5;2;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;150;;1;400;;1;150;;1;90;;1;200;;2;;;;;90;;;400;200;150;150;
09314;5;2;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;60
09315;3;3;1;1;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;100;;2;;;1;20;;1;60;;1;999999;2;1;BD LIVRES;50;;;60;50;;;110;20;100;
09315;3;3;2;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;420
09315;3;3;3;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
09326;2;5;1;3;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;300;;1;1400;;1;700;;1;400;;1;250;;1;SOUVENIRS;100;;;400;100;;1400;250;700;300;
09326;2;5;2;1;0;0;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;;;5
09326;2;5;3;1;0;0;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;30
09326;2;5;4;1;0;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;540
09326;2;5;5;3;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
09329;1;2;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;1;1;0;1;1;0;;2120;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;2120;;;;;
09329;1;2;2;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1790
09330;5;5;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;80;;2;;;1;150;;1;50;;2;;;2;;;;;50;;;;;150;80;
09330;5;5;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;960
09330;5;5;3;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1860
09330;5;5;4;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1426
09330;5;5;5;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;960
09337;2;1;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;60;;1;1000;;1;999999;4;2;;;1;999999;2;2;;;;;;;;1000;100;330;60;
09339;4;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;45;;1;200;;1;100;;1;150;;2;;;2;;;;;150;;;200;;100;45;
09340;1;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;;1200;;2;;;1;999999;2;2;;;2;;;2;;;2;;;;;;;1200;130;;;;
09341;6;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;70;;1;170;;1;80;;2;;;2;;;2;;;;;;;;170;;80;70;
09345;1;1;1;3;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;0;0;0;0;;;;1;400;;2;;;2;;;1;90;;2;;;2;;;;;90;;;;;;400;
09351;4;2;1;2;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;1;24;;1;110;;2;;;2;;;;;110;;;;;24;;
09351;4;2;2;2;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;100
09354;2;1;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;300;;1;900;;1;50;;1;200;;1;600;;1;SOUVENIRS;100;;;200;100;;900;600;50;300;
09355;6;1;1;1;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;1;1;0;0;0;0;;150;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;150;;;;;
09356;5;1;1;3;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;624;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;624;
09360;1;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;40;;1;180;;1;11;;1;110;;1;45;;2;;;;;110;;;180;45;11;40;
09360;1;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;320
09363;3;7;1;2;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;2090;;2;;;1;600;;1;300;;1;560;;1;CALENDRIERS;50;;;300;50;;;560;600;2090;
09363;3;7;2;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;100
09363;3;7;3;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
09363;3;7;4;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
09363;3;7;5;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
09364;6;1;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;1;0;0;;360;;2;;;2;;;1;999999;6;2;;;2;;;2;;;;;;;360;;;670;;
09367;6;1;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;80;;1;300;;1;150;;1;150;;2;;;2;;;;;150;;;300;;150;80;
09368;1;1;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;280;;1;1300;;1;300;;1;130;;1;300;;1;CARTES POSTALES;5;;;130;5;;1300;300;300;280;
09369;6;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;400;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;400;
09373;2;4;1;1;0;1;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;999999;3;2;;;1;999999;2;1;999999;2;2;;;1;FROMAGES;999999;3;;150;50;;;;150;210;
09373;2;4;2;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;325
09373;2;4;3;1;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
09373;2;4;4;1;0;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;50
09376;5;1;1;2;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;999999;5;2;;;1;999999;4;1;150;;1;200;;2;;;;;150;;;;200;350;480;
09377;2;1;1;1;1;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;200;;1;350;;1;400;;1;30;;1;5;;1;PRODUITS TERROIR PLUS PARFUM;100;;;30;100;;350;5;400;200;
09380;1;3;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;180;;1;550;;1;110;;1;300;;2;;;2;;;;;300;;;550;;110;180;
09380;1;3;2;3;0;0;0;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;890
09380;1;3;3;1;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
09381;2;2;1;1;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;300;;2;;;1;100;;1;100;;2;;;1;SOUVENIRS;100;;;100;100;;;;100;300;
09381;2;2;2;3;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;12570
09385;6;2;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;1;0;;1600;;2;;;2;;;2;;;2;;;2;;;1;SOUVENIRS;100;;;;100;1600;;;;;
09385;6;2;2;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;832
09386;6;1;1;3;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;0;0;0;0;;;;1;240;;2;;;1;30;;1;24;;2;;;2;;;;;24;;;;;30;240;
09388;6;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;0;0;0;0;0;0;0;0;;;;1;80;;1;600;;1;80;;1;100;;2;;;1;CADEAUX;100;;;100;100;;600;;80;80;
09390;1;3;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;850;;1;45;;1;90;;1;60;;1;300;;1;VETEMENTS;100;;;60;100;;45;300;90;850;
09390;1;3;2;2;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;347
09390;1;3;3;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
09391;6;3;1;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;100;;2;;;1;225;;1;50;;2;;;2;;;;;50;;;;;225;100;
09391;6;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1100
09391;6;3;3;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;540
09392;1;2;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;30;;2;;;1;35;;1;50;;2;;;2;;;;;50;;;;;35;30;
09392;1;2;2;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
09395;5;3;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;300;;1;300;;1;400;;2;;;1;10;;2;;;;;;;;300;10;400;300;
09395;5;3;2;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1800
09395;5;3;3;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;630
09399;2;2;1;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;;;;1;260;;2;;;2;;;1;150;;2;;;2;;;;;150;;;;;;260;
09399;2;2;2;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;400
09400;2;1;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;2;0;0;0;0;0;0;0;0;;;;1;88;;2;;;1;300;;1;3000;;2;;;2;;;;;3000;;;;;300;88;
09403;4;9;1;3;1;0;0;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;1500;;1;500;;1;450;;1;120;;1;200;;1;LIVRES, PRODUITS DU TERROIR;400;;;120;400;;500;200;450;1500;
09403;4;9;2;3;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;410
09403;4;9;3;3;0;0;0;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;890
09403;4;9;4;3;1;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2000
09403;4;9;5;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;650
09404;2;1;1;3;0;0;0;1;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;2;0;0;0;0;0;0;0;0;;;;1;5000;;2;;;2;;;1;300;;2;;;2;;;;;300;;;;;;5000;
09407;5;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;;300;;1;170;;2;;;1;25;;1;80;;2;;;2;;;;;80;;300;;;25;170;
09407;5;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;900
09408;1;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;100;;1;250;;1;120;;1;100;;2;;;1;SOUVENIRS CARTES;120;;;100;120;;250;;120;100;
09409;6;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;
09412;2;5;1;1;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;2;;;2;;;1;100;;1;VINS;400;;;;400;;;100;;200;
09412;2;5;2;3;0;1;1;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3530
09412;2;5;3;3;0;0;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;830
09412;2;5;4;1;0;1;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1170
09412;2;5;5;1;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
09416;5;5;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;100;;2;;;2;;;2;;;1;150;;1;CADEAU;110;;;;110;;;150;;100;
09416;5;5;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;260
09416;5;5;3;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;260
09416;5;5;4;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;270
09416;5;5;5;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;200
09417;6;3;1;1;1;0;1;0;0;5;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;;;;1;350;;1;3800;;1;150;;1;680;;1;200;;1;CARTES POSTALES ET PRODUITS DU TERROIRS;30;;;680;30;;3800;200;150;350;
09417;6;3;2;1;0;1;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;130
09417;6;3;3;1;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;313
09421;5;1;1;2;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;90;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;90;
09423;1;3;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;1;1;0;0;0;0;;11150;;1;65;;2;;;2;;;2;;;1;350;;1;ALIMENTATION TYPIQUE SOUVENIRS CARTES POSTALES;100;;;;100;11150;;350;;65;
09423;1;3;2;1;1;1;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1150
09423;1;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;200
09426;2;1;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;;210;;1;200;;2;;;1;105;;1;42;;2;;;1;CADEAUX;40;;;42;40;210;;;105;200;
09427;3;2;1;2;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;1;1;0;1;0;0;;5000;;1;30;;2;;;2;;;2;;;2;;;2;;;;;;;5000;;;;30;
09427;3;2;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1860
09429;3;4;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;999999;2;2;;;1;999999;4;2;;;2;;;2;;;;;;;;;;370;140;
09429;3;4;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;120
09429;3;4;3;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;360
09429;3;4;4;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
09430;4;1;1;1;1;0;1;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;140;;1;1000;;2;;;1;200;;2;;;2;;;;;200;;;1000;;;140;
09431;2;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;500;;1;1500;;2;;;1;600;;2;;;2;;;;;600;;;1500;;;500;
09433;4;1;1;1;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;550;;1;600;;1;400;;2;;;1;200;;2;;;;;;;;600;200;400;550;
